date,pollution,dew,temp,press,wnd_dir,wnd_spd,snow
2014-06-30 11:00:00,2,19,31.0,1007.0,cv,5.36,0
2014-06-30 12:00:00,3,18,33.0,1006.0,cv,7.15,0
2014-06-30 13:00:00,3,17,34.0,1005.0,SE,3.13,0
2014-06-30 14:00:00,3,18,35.0,1005.0,SE,7.15,0
2014-06-30 15:00:00,2,17,35.0,1004.0,SE,12.07,0
2014-06-30 16:00:00,2,15,34.0,1004.0,SE,16.99,0
2014-06-30 17:00:00,2,15,34.0,1004.0,SE,21.01,0
2014-06-30 18:00:00,2,13,34.0,1003.0,SE,25.03,0
2014-06-30 19:00:00,1,12,33.0,1004.0,SE,29.05,0
2014-06-30 20:00:00,1,14,32.0,1004.0,SE,34.86,0
2014-06-30 21:00:00,2,13,31.0,1005.0,SE,38.88,0
2014-06-30 22:00:00,2,14,30.0,1005.0,SE,42.01,0
2014-06-30 23:00:00,2,15,28.0,1005.0,SE,43.8,0
2014-07-01 00:00:00,2,15,28.0,1005.0,SE,46.93,0
2014-07-01 01:00:00,2,16,26.0,1005.0,SE,48.72,0
2014-07-01 02:00:00,2,16,27.0,1005.0,SE,51.85,0
2014-07-01 03:00:00,2,17,26.0,1005.0,SE,53.64,0
2014-07-01 04:00:00,2,17,24.0,1005.0,SE,55.43,0
2014-07-01 05:00:00,3,18,24.0,1005.0,SE,57.22,0
2014-07-01 06:00:00,3,18,25.0,1005.0,cv,0.89,0
2014-07-01 07:00:00,3,18,26.0,1006.0,cv,1.78,0
2014-07-01 08:00:00,3,19,27.0,1006.0,SE,3.13,0
2014-07-01 09:00:00,3,19,29.0,1006.0,SE,4.92,0
2014-07-01 10:00:00,3,18,30.0,1006.0,SE,6.71,0
2014-07-01 11:00:00,3,17,31.0,1006.0,SE,9.84,0
2014-07-01 12:00:00,3,18,31.0,1005.0,SE,12.97,0
2014-07-01 13:00:00,3,19,31.0,1004.0,SE,16.99,0
2014-07-01 14:00:00,4,20,31.0,1004.0,SE,21.01,0
2014-07-01 15:00:00,4,21,31.0,1003.0,SE,25.03,0
2014-07-01 16:00:00,4,21,31.0,1003.0,SE,29.05,0
2014-07-01 17:00:00,4,21,31.0,1002.0,SE,33.07,0
2014-07-01 18:00:00,4,21,31.0,1002.0,SE,36.2,0
2014-07-01 19:00:00,5,22,30.0,1002.0,SE,39.33,0
2014-07-01 20:00:00,5,21,28.0,1002.0,SE,43.35,0
2014-07-01 21:00:00,4,22,28.0,1002.0,SE,48.27,0
2014-07-01 22:00:00,2,20,21.0,1005.0,NW,5.81,0
2014-07-01 23:00:00,1,20,21.0,1005.0,cv,0.89,0
2014-07-02 00:00:00,1,20,21.0,1005.0,cv,1.78,0
2014-07-02 01:00:00,1,20,21.0,1004.0,cv,2.67,0
2014-07-02 02:00:00,1,20,21.0,1004.0,NE,1.79,0
2014-07-02 03:00:00,1,20,21.0,1004.0,NE,2.68,0
2014-07-02 04:00:00,1,20,21.0,1003.0,cv,0.89,0
2014-07-02 05:00:00,2,20,21.0,1003.0,NW,0.89,0
2014-07-02 06:00:00,2,20,21.0,1004.0,SE,0.89,0
2014-07-02 07:00:00,2,20,21.0,1004.0,SE,2.68,0
2014-07-02 08:00:00,2,20,22.0,1004.0,cv,0.89,0
2014-07-02 09:00:00,2,21,22.0,1004.0,SE,0.89,0
2014-07-02 10:00:00,1,21,23.0,1004.0,cv,0.89,0
2014-07-02 11:00:00,1,21,24.0,1004.0,SE,1.79,0
2014-07-02 12:00:00,2,21,24.0,1003.0,SE,3.58,0
2014-07-02 13:00:00,2,21,25.0,1003.0,cv,0.89,0
2014-07-02 14:00:00,2,21,25.0,1002.0,cv,1.78,0
2014-07-02 15:00:00,2,21,26.0,1002.0,cv,2.67,0
2014-07-02 16:00:00,2,21,26.0,1002.0,cv,3.56,0
2014-07-02 17:00:00,2,21,26.0,1001.0,SE,1.79,0
2014-07-02 18:00:00,3,22,25.0,1001.0,SE,3.58,0
2014-07-02 19:00:00,3,21,24.0,1002.0,SE,5.37,0
2014-07-02 20:00:00,3,21,24.0,1002.0,SE,8.5,0
2014-07-02 21:00:00,3,21,24.0,1003.0,SE,10.29,0
2014-07-02 22:00:00,3,21,23.0,1003.0,cv,0.89,0
2014-07-02 23:00:00,3,21,23.0,1003.0,cv,1.78,0
2014-07-03 00:00:00,3,21,23.0,1001.0,SE,4.02,0
2014-07-03 01:00:00,4,21,23.0,1001.0,SE,7.15,0
2014-07-03 02:00:00,5,21,23.0,1001.0,SE,8.94,0
2014-07-03 03:00:00,6,21,23.0,1001.0,SE,9.83,0
2014-07-03 04:00:00,6,21,23.0,1001.0,cv,0.89,0
2014-07-03 05:00:00,7,22,23.0,1002.0,cv,1.78,0
2014-07-03 06:00:00,7,22,23.0,1002.0,SE,1.79,0
2014-07-03 07:00:00,8,22,23.0,1002.0,SE,3.58,0
2014-07-03 08:00:00,8,22,24.0,1002.0,SE,5.37,0
2014-07-03 09:00:00,8,22,25.0,1002.0,SE,7.16,0
2014-07-03 10:00:00,8,22,26.0,1002.0,SE,8.95,0
2014-07-03 11:00:00,8,22,27.0,1001.0,SE,10.74,0
2014-07-03 12:00:00,8,22,28.0,1001.0,cv,1.79,0
2014-07-03 13:00:00,7,22,28.0,1001.0,SE,1.79,0
2014-07-03 14:00:00,6,22,28.0,1000.0,SE,3.58,0
2014-07-03 15:00:00,5,22,29.0,999.0,SE,5.37,0
2014-07-03 16:00:00,5,22,30.0,1000.0,SE,8.5,0
2014-07-03 17:00:00,5,22,29.0,1000.0,SE,10.29,0
2014-07-03 18:00:00,5,22,29.0,1000.0,SE,13.42,0
2014-07-03 19:00:00,4,23,28.0,1001.0,SE,15.21,0
2014-07-03 20:00:00,5,22,28.0,1000.0,SE,18.34,0
2014-07-03 21:00:00,6,23,26.0,1001.0,cv,0.89,0
2014-07-03 22:00:00,7,23,25.0,1001.0,cv,1.78,0
2014-07-03 23:00:00,7,23,25.0,1002.0,cv,2.67,0
2014-07-04 00:00:00,9,23,25.0,1002.0,SE,1.79,0
2014-07-04 01:00:00,9,23,24.0,1002.0,NE,0.89,0
2014-07-04 02:00:00,9,23,24.0,1002.0,NW,0.89,0
2014-07-04 03:00:00,9,23,24.0,1002.0,NW,1.78,0
2014-07-04 04:00:00,9,22,24.0,1003.0,NW,2.67,0
2014-07-04 05:00:00,8,22,24.0,1004.0,NW,3.56,0
2014-07-04 06:00:00,8,23,24.0,1004.0,NW,6.69,0
2014-07-04 07:00:00,7,23,25.0,1004.0,NW,9.82,0
2014-07-04 08:00:00,6,22,26.0,1005.0,NE,1.79,0
2014-07-04 09:00:00,6,22,28.0,1005.0,NW,3.13,0
2014-07-04 10:00:00,5,23,30.0,1005.0,cv,0.89,0
2014-07-04 11:00:00,4,23,31.0,1005.0,cv,1.78,0
2014-07-04 12:00:00,5,22,32.0,1005.0,cv,3.57,0
2014-07-04 13:00:00,4,23,31.0,1004.0,cv,5.36,0
2014-07-04 14:00:00,4,23,34.0,1004.0,cv,7.15,0
2014-07-04 15:00:00,4,23,33.0,1004.0,SE,4.02,0
2014-07-04 16:00:00,5,23,32.0,1004.0,SE,8.04,0
2014-07-04 17:00:00,6,24,30.0,1004.0,SE,12.06,0
2014-07-04 18:00:00,6,23,29.0,1005.0,SE,16.98,0
2014-07-04 19:00:00,4,22,28.0,1005.0,SE,21.0,0
2014-07-04 20:00:00,6,22,27.0,1005.0,SE,22.79,0
2014-07-04 21:00:00,5,21,26.0,1007.0,SE,25.92,0
2014-07-04 22:00:00,5,22,26.0,1007.0,SE,27.71,0
2014-07-04 23:00:00,5,22,25.0,1007.0,NE,1.79,0
2014-07-05 00:00:00,5,22,25.0,1007.0,SE,0.89,0
2014-07-05 01:00:00,5,21,24.0,1007.0,cv,0.89,0
2014-07-05 02:00:00,5,21,23.0,1007.0,cv,1.78,0
2014-07-05 03:00:00,5,21,24.0,1007.0,cv,2.67,0
2014-07-05 04:00:00,5,21,23.0,1007.0,cv,3.56,0
2014-07-05 05:00:00,5,21,23.0,1007.0,SE,1.79,0
2014-07-05 06:00:00,4,22,23.0,1007.0,NE,0.89,0
2014-07-05 07:00:00,4,22,24.0,1008.0,SE,1.79,0
2014-07-05 08:00:00,4,22,25.0,1008.0,SE,3.58,0
2014-07-05 09:00:00,3,23,26.0,1008.0,SE,5.37,0
2014-07-05 10:00:00,3,23,27.0,1008.0,SE,8.5,0
2014-07-05 11:00:00,3,23,29.0,1008.0,SE,10.29,0
2014-07-05 12:00:00,3,22,29.0,1007.0,SE,12.08,0
2014-07-05 13:00:00,2,22,30.0,1007.0,SE,15.21,0
2014-07-05 14:00:00,2,22,31.0,1006.0,SE,18.34,0
2014-07-05 15:00:00,2,22,31.0,1006.0,SE,21.47,0
2014-07-05 16:00:00,2,21,31.0,1005.0,cv,4.02,0
2014-07-05 17:00:00,2,21,31.0,1005.0,SE,4.02,0
2014-07-05 18:00:00,2,21,30.0,1005.0,SE,7.15,0
2014-07-05 19:00:00,2,22,29.0,1005.0,SE,11.17,0
2014-07-05 20:00:00,3,22,28.0,1005.0,SE,12.96,0
2014-07-05 21:00:00,3,22,27.0,1006.0,SE,14.75,0
2014-07-05 22:00:00,5,22,27.0,1006.0,SE,15.64,0
2014-07-05 23:00:00,5,23,26.0,1006.0,SE,17.43,0
2014-07-06 00:00:00,5,23,26.0,1006.0,SE,20.56,0
2014-07-06 01:00:00,6,23,26.0,1005.0,SE,23.69,0
2014-07-06 02:00:00,7,23,25.0,1005.0,SE,25.48,0
2014-07-06 03:00:00,6,23,25.0,1005.0,SE,28.61,0
2014-07-06 04:00:00,6,22,24.0,1005.0,SE,30.4,0
2014-07-06 05:00:00,7,22,24.0,1005.0,SE,33.53,0
2014-07-06 06:00:00,8,23,24.0,1006.0,SE,35.32,0
2014-07-06 07:00:00,7,23,25.0,1006.0,SE,37.11,0
2014-07-06 08:00:00,7,22,25.0,1006.0,SE,40.24,0
2014-07-06 09:00:00,6,23,26.0,1006.0,SE,42.03,0
2014-07-06 10:00:00,6,22,27.0,1006.0,SE,43.82,0
2014-07-06 11:00:00,6,23,28.0,1006.0,SE,46.95,0
2014-07-06 12:00:00,5,23,29.0,1005.0,SE,50.08,0
2014-07-06 13:00:00,5,23,30.0,1005.0,SE,51.87,0
2014-07-06 14:00:00,5,23,30.0,1004.0,SE,55.0,0
2014-07-06 15:00:00,5,24,30.0,1004.0,SE,58.13,0
2014-07-06 16:00:00,4,24,30.0,1004.0,SE,62.15,0
2014-07-06 17:00:00,5,24,30.0,1003.0,SE,66.17,0
2014-07-06 18:00:00,5,23,30.0,1003.0,SE,69.3,0
2014-07-06 19:00:00,5,23,29.0,1004.0,SE,72.43,0
2014-07-06 20:00:00,5,23,28.0,1004.0,SE,74.22,0
2014-07-06 21:00:00,6,23,28.0,1005.0,SE,76.01,0
2014-07-06 22:00:00,5,23,27.0,1005.0,SE,79.14,0
2014-07-06 23:00:00,5,23,27.0,1005.0,SE,80.93,0
2014-07-07 00:00:00,4,22,26.0,1004.0,SE,82.72,0
2014-07-07 01:00:00,4,22,25.0,1005.0,SE,84.51,0
2014-07-07 02:00:00,4,21,25.0,1005.0,SE,86.3,0
2014-07-07 03:00:00,3,21,25.0,1005.0,cv,0.89,0
2014-07-07 04:00:00,3,21,24.0,1005.0,cv,1.78,0
2014-07-07 05:00:00,3,21,24.0,1005.0,SE,1.79,0
2014-07-07 06:00:00,3,21,24.0,1005.0,SE,3.58,0
2014-07-07 07:00:00,3,22,25.0,1005.0,SE,6.71,0
2014-07-07 08:00:00,2,22,26.0,1005.0,SE,9.84,0
2014-07-07 09:00:00,2,22,27.0,1004.0,SE,12.97,0
2014-07-07 10:00:00,3,22,28.0,1004.0,SE,14.76,0
2014-07-07 11:00:00,3,22,29.0,1004.0,SE,16.55,0
2014-07-07 12:00:00,4,23,30.0,1003.0,SE,19.68,0
2014-07-07 13:00:00,5,23,31.0,1002.0,SE,22.81,0
2014-07-07 14:00:00,5,23,31.0,1002.0,SE,27.73,0
2014-07-07 15:00:00,5,23,30.0,1001.0,SE,32.65,0
2014-07-07 16:00:00,6,23,31.0,1001.0,SE,35.78,0
2014-07-07 17:00:00,6,23,31.0,1000.0,SE,40.7,0
2014-07-07 18:00:00,6,23,31.0,1000.0,SE,43.83,0
2014-07-07 19:00:00,6,23,29.0,1000.0,SE,46.96,0
2014-07-07 20:00:00,6,22,28.0,1000.0,SE,50.09,0
2014-07-07 21:00:00,7,22,28.0,1001.0,SE,53.22,0
2014-07-07 22:00:00,7,22,27.0,1000.0,SE,56.35,0
2014-07-07 23:00:00,7,21,27.0,1000.0,SE,58.14,0
2014-07-08 00:00:00,6,21,27.0,1001.0,cv,0.89,0
2014-07-08 01:00:00,5,21,26.0,1000.0,SE,1.79,0
2014-07-08 02:00:00,6,21,25.0,1000.0,cv,0.89,0
2014-07-08 03:00:00,6,21,25.0,1000.0,NE,1.79,0
2014-07-08 04:00:00,5,21,24.0,1000.0,cv,0.89,0
2014-07-08 05:00:00,5,22,24.0,1000.0,cv,1.78,0
2014-07-08 06:00:00,5,21,25.0,1001.0,NW,0.89,0
2014-07-08 07:00:00,4,22,26.0,1002.0,NE,1.79,0
2014-07-08 08:00:00,4,21,27.0,1002.0,NE,3.58,0
2014-07-08 09:00:00,4,22,28.0,1002.0,NE,5.37,0
2014-07-08 10:00:00,3,20,30.0,1003.0,NW,4.92,0
2014-07-08 11:00:00,2,20,32.0,1003.0,NE,3.13,0
2014-07-08 12:00:00,1,15,34.0,1003.0,NW,5.81,0
2014-07-08 13:00:00,0,17,34.0,1002.0,NW,10.73,0
2014-07-08 14:00:00,0,16,32.0,1002.0,NE,4.02,0
2014-07-08 15:00:00,0,14,32.0,1002.0,NW,3.13,0
2014-07-08 16:00:00,0,14,32.0,1002.0,NE,3.13,0
2014-07-08 17:00:00,0,14,32.0,1002.0,NW,1.79,0
2014-07-08 18:00:00,0,17,30.0,1002.0,SE,0.89,0
2014-07-08 19:00:00,0,17,29.0,1002.0,SE,1.78,0
2014-07-08 20:00:00,0,18,28.0,1003.0,SE,2.67,0
2014-07-08 21:00:00,1,17,26.0,1004.0,cv,0.89,0
2014-07-08 22:00:00,1,19,24.0,1004.0,cv,1.78,0
2014-07-08 23:00:00,1,19,24.0,1004.0,cv,2.67,0
2014-07-09 00:00:00,2,20,23.0,1004.0,NE,0.89,0
2014-07-09 01:00:00,2,19,24.0,1004.0,NE,1.78,0
2014-07-09 02:00:00,3,18,23.0,1004.0,NW,1.79,0
2014-07-09 03:00:00,1,18,23.0,1004.0,NW,3.58,0
2014-07-09 04:00:00,1,18,22.0,1005.0,NW,6.71,0
2014-07-09 05:00:00,1,18,22.0,1005.0,NW,8.5,0
2014-07-09 06:00:00,0,17,22.0,1005.0,NW,11.63,0
2014-07-09 07:00:00,1,17,24.0,1005.0,NW,14.76,0
2014-07-09 08:00:00,1,16,25.0,1006.0,NW,17.89,0
2014-07-09 09:00:00,0,15,27.0,1006.0,NW,22.81,0
2014-07-09 10:00:00,0,15,28.0,1006.0,NE,3.13,0
2014-07-09 11:00:00,0,13,30.0,1006.0,NE,7.15,0
2014-07-09 12:00:00,0,14,30.0,1005.0,NW,3.13,0
2014-07-09 13:00:00,0,13,31.0,1004.0,NE,1.79,0
2014-07-09 14:00:00,0,12,31.0,1004.0,NE,3.58,0
2014-07-09 15:00:00,0,12,31.0,1003.0,cv,0.89,0
2014-07-09 16:00:00,0,14,30.0,1003.0,SE,1.79,0
2014-07-09 17:00:00,0,16,30.0,1003.0,cv,0.89,0
2014-07-09 18:00:00,1,13,30.0,1002.0,SE,3.13,0
2014-07-09 19:00:00,1,13,30.0,1002.0,SE,7.15,0
2014-07-09 20:00:00,1,15,30.0,1002.0,SE,8.94,0
2014-07-09 21:00:00,1,14,30.0,1002.0,SE,12.07,0
2014-07-09 22:00:00,1,14,29.0,1002.0,SE,13.86,0
2014-07-09 23:00:00,1,17,29.0,1002.0,NW,1.79,0
2014-07-10 00:00:00,1,19,24.0,1002.0,NW,2.68,0
2014-07-10 01:00:00,1,19,24.0,1001.0,NE,0.89,0
2014-07-10 02:00:00,2,19,23.0,1001.0,cv,0.89,0
2014-07-10 03:00:00,2,19,22.0,1001.0,NE,0.89,0
2014-07-10 04:00:00,2,18,22.0,1001.0,NW,0.89,0
2014-07-10 05:00:00,1,18,21.0,1001.0,NW,2.68,0
2014-07-10 06:00:00,1,19,22.0,1001.0,NW,4.47,0
2014-07-10 07:00:00,1,17,25.0,1002.0,NW,7.6,0
2014-07-10 08:00:00,1,17,28.0,1002.0,NW,10.73,0
2014-07-10 09:00:00,1,14,31.0,1001.0,NW,12.52,0
2014-07-10 10:00:00,1,14,33.0,1001.0,NW,14.31,0
2014-07-10 11:00:00,1,14,34.0,1001.0,cv,1.79,0
2014-07-10 12:00:00,0,12,35.0,1000.0,SE,1.79,0
2014-07-10 13:00:00,1,10,36.0,999.0,SE,3.58,0
2014-07-10 14:00:00,1,11,37.0,998.0,SE,7.6,0
2014-07-10 15:00:00,1,11,38.0,998.0,SE,11.62,0
2014-07-10 16:00:00,1,12,37.0,998.0,SE,16.54,0
2014-07-10 17:00:00,1,12,36.0,997.0,SE,21.46,0
2014-07-10 18:00:00,1,13,35.0,997.0,SE,26.38,0
2014-07-10 19:00:00,1,13,34.0,997.0,SE,31.3,0
2014-07-10 20:00:00,1,14,32.0,998.0,SE,36.22,0
2014-07-10 21:00:00,1,15,31.0,998.0,SE,41.14,0
2014-07-10 22:00:00,1,15,30.0,998.0,SE,46.95,0
2014-07-10 23:00:00,1,16,29.0,999.0,SE,48.74,0
2014-07-11 00:00:00,1,16,27.0,998.0,SE,49.63,0
2014-07-11 01:00:00,2,18,25.0,998.0,cv,0.89,0
2014-07-11 02:00:00,2,18,23.0,998.0,cv,1.78,0
2014-07-11 03:00:00,2,18,22.0,999.0,NE,0.89,0
2014-07-11 04:00:00,2,19,22.0,999.0,NE,2.68,0
2014-07-11 05:00:00,2,18,23.0,1000.0,NW,1.79,0
2014-07-11 06:00:00,2,18,23.0,1000.0,NW,4.92,0
2014-07-11 07:00:00,1,15,28.0,1000.0,NW,8.94,0
2014-07-11 08:00:00,1,14,29.0,1001.0,NE,4.02,0
2014-07-11 09:00:00,1,13,31.0,1001.0,NE,8.04,0
2014-07-11 10:00:00,0,13,32.0,1001.0,NE,11.17,0
2014-07-11 11:00:00,0,14,33.0,1000.0,cv,0.89,0
2014-07-11 12:00:00,0,14,34.0,1000.0,NE,3.13,0
2014-07-11 13:00:00,0,14,35.0,999.0,SE,3.13,0
2014-07-11 14:00:00,0,14,36.0,999.0,NE,4.92,0
2014-07-11 15:00:00,0,12,34.0,999.0,NW,4.02,0
2014-07-11 16:00:00,0,13,35.0,999.0,NE,3.13,0
2014-07-11 17:00:00,0,13,35.0,999.0,cv,0.89,0
2014-07-11 18:00:00,0,14,34.0,999.0,SE,1.79,0
2014-07-11 19:00:00,1,14,32.0,999.0,SE,4.92,0
2014-07-11 20:00:00,1,16,28.0,1000.0,cv,0.89,0
2014-07-11 21:00:00,1,17,27.0,1000.0,cv,1.78,0
2014-07-11 22:00:00,1,17,27.0,1001.0,cv,2.67,0
2014-07-11 23:00:00,1,18,26.0,1001.0,cv,3.56,0
2014-07-12 00:00:00,1,14,28.0,1002.0,NE,3.13,0
2014-07-12 01:00:00,1,14,27.0,1002.0,cv,0.89,0
2014-07-12 02:00:00,1,16,24.0,1002.0,NE,1.79,0
2014-07-12 03:00:00,0,13,26.0,1003.0,NE,5.81,0
2014-07-12 04:00:00,0,11,26.0,1003.0,NE,9.83,0
2014-07-12 05:00:00,0,12,24.0,1003.0,NE,13.85,0
2014-07-12 06:00:00,0,12,25.0,1003.0,NE,16.98,0
2014-07-12 07:00:00,0,13,26.0,1004.0,NE,21.0,0
2014-07-12 08:00:00,0,12,27.0,1004.0,NE,25.02,0
2014-07-12 09:00:00,0,12,28.0,1004.0,NE,29.04,0
2014-07-12 10:00:00,0,12,30.0,1004.0,NE,33.96,0
2014-07-12 11:00:00,0,12,31.0,1004.0,NE,37.98,0
2014-07-12 12:00:00,0,11,32.0,1003.0,NE,42.0,0
2014-07-12 13:00:00,0,11,33.0,1002.0,NE,45.13,0
2014-07-12 14:00:00,0,10,33.0,1001.0,SE,3.13,0
2014-07-12 15:00:00,0,10,34.0,1001.0,SE,7.15,0
2014-07-12 16:00:00,0,10,34.0,1000.0,SE,10.28,0
2014-07-12 17:00:00,0,10,34.0,1000.0,SE,13.41,0
2014-07-12 18:00:00,0,11,33.0,1000.0,SE,15.2,0
2014-07-12 19:00:00,1,12,31.0,1000.0,SE,18.33,0
2014-07-12 20:00:00,0,12,29.0,1001.0,SE,20.12,0
2014-07-12 21:00:00,1,11,30.0,1002.0,cv,1.79,0
2014-07-12 22:00:00,1,12,31.0,1002.0,SE,1.79,0
2014-07-12 23:00:00,1,15,27.0,1003.0,SE,3.58,0
2014-07-13 00:00:00,1,16,24.0,1003.0,SE,4.47,0
2014-07-13 01:00:00,1,15,23.0,1002.0,NW,3.13,0
2014-07-13 02:00:00,1,15,25.0,1002.0,NE,3.13,0
2014-07-13 03:00:00,0,15,22.0,1003.0,NW,3.13,0
2014-07-13 04:00:00,1,14,21.0,1003.0,NW,6.26,0
2014-07-13 05:00:00,1,14,22.0,1003.0,NE,3.13,0
2014-07-13 06:00:00,1,15,25.0,1003.0,cv,0.89,0
2014-07-13 07:00:00,1,14,26.0,1004.0,NW,4.02,0
2014-07-13 08:00:00,1,13,28.0,1004.0,NW,7.15,0
2014-07-13 09:00:00,0,14,29.0,1004.0,NE,3.13,0
2014-07-13 10:00:00,0,13,32.0,1003.0,NW,3.13,0
2014-07-13 11:00:00,0,13,34.0,1003.0,NW,6.26,0
2014-07-13 12:00:00,0,12,34.0,1002.0,NW,9.39,0
2014-07-13 13:00:00,0,11,35.0,1001.0,cv,3.13,0
2014-07-13 14:00:00,0,12,36.0,1001.0,cv,4.92,0
2014-07-13 15:00:00,0,12,36.0,1000.0,cv,6.71,0
2014-07-13 16:00:00,0,14,31.0,1001.0,NW,11.18,0
2014-07-13 17:00:00,1,12,32.0,1000.0,NW,16.1,0
2014-07-13 18:00:00,1,14,30.0,1000.0,SE,3.13,0
2014-07-13 19:00:00,1,15,30.0,1001.0,SE,6.26,0
2014-07-13 20:00:00,1,17,26.0,1001.0,NE,0.89,0
2014-07-13 21:00:00,1,17,25.0,1002.0,cv,0.89,0
2014-07-13 22:00:00,2,17,24.0,1002.0,cv,1.78,0
2014-07-13 23:00:00,1,18,23.0,1002.0,cv,2.67,0
2014-07-14 00:00:00,1,17,23.0,1003.0,NW,1.79,0
2014-07-14 01:00:00,2,18,22.0,1002.0,cv,0.89,0
2014-07-14 02:00:00,1,18,22.0,1002.0,NW,0.89,0
2014-07-14 03:00:00,1,17,21.0,1002.0,NW,2.68,0
2014-07-14 04:00:00,1,17,21.0,1002.0,NW,3.57,0
2014-07-14 05:00:00,1,17,20.0,1003.0,NW,6.7,0
2014-07-14 06:00:00,1,17,22.0,1003.0,NW,9.83,0
2014-07-14 07:00:00,1,17,24.0,1003.0,NW,11.62,0
2014-07-14 08:00:00,1,16,27.0,1003.0,NE,3.13,0
2014-07-14 09:00:00,1,16,29.0,1003.0,NE,6.26,0
2014-07-14 10:00:00,1,14,31.0,1003.0,NE,9.39,0
2014-07-14 11:00:00,1,14,33.0,1003.0,cv,1.79,0
2014-07-14 12:00:00,1,14,34.0,1002.0,cv,3.58,0
2014-07-14 13:00:00,1,15,35.0,1002.0,SE,3.13,0
2014-07-14 14:00:00,1,14,35.0,1002.0,SE,7.15,0
2014-07-14 15:00:00,1,14,36.0,1001.0,SE,10.28,0
2014-07-14 16:00:00,1,15,36.0,1001.0,SE,13.41,0
2014-07-14 17:00:00,1,15,36.0,1000.0,SE,16.54,0
2014-07-14 18:00:00,1,15,35.0,1001.0,SE,19.67,0
2014-07-14 19:00:00,1,18,32.0,1001.0,SE,20.56,0
2014-07-14 20:00:00,1,18,29.0,1001.0,cv,0.89,0
2014-07-14 21:00:00,1,15,31.0,1002.0,NW,5.81,0
2014-07-14 22:00:00,0,13,29.0,1002.0,NE,4.02,0
2014-07-14 23:00:00,1,16,28.0,1002.0,NE,7.15,0
2014-07-15 00:00:00,1,17,28.0,1003.0,SE,3.13,0
2014-07-15 01:00:00,2,17,27.0,1005.0,SE,10.28,0
2014-07-15 02:00:00,1,15,26.0,1004.0,SE,18.33,0
2014-07-15 03:00:00,1,15,26.0,1004.0,SE,23.25,0
2014-07-15 04:00:00,1,15,25.0,1004.0,SE,26.38,0
2014-07-15 05:00:00,1,16,24.0,1004.0,SE,30.4,0
2014-07-15 06:00:00,1,17,23.0,1004.0,cv,0.89,0
2014-07-15 07:00:00,1,16,25.0,1004.0,cv,1.78,0
2014-07-15 08:00:00,1,17,26.0,1004.0,NW,3.13,0
2014-07-15 09:00:00,1,17,27.0,1004.0,NE,1.79,0
2014-07-15 10:00:00,1,18,29.0,1004.0,SE,3.13,0
2014-07-15 11:00:00,2,18,30.0,1004.0,SE,7.15,0
2014-07-15 12:00:00,1,17,31.0,1004.0,SE,10.28,0
2014-07-15 13:00:00,2,17,31.0,1004.0,SE,15.2,0
2014-07-15 14:00:00,1,17,31.0,1003.0,SE,20.12,0
2014-07-15 15:00:00,2,17,32.0,1003.0,SE,24.14,0
2014-07-15 16:00:00,2,17,32.0,1002.0,SE,29.06,0
2014-07-15 17:00:00,1,17,32.0,1002.0,SE,33.98,0
2014-07-15 18:00:00,2,17,31.0,1002.0,SE,38.9,0
2014-07-15 19:00:00,1,17,30.0,1002.0,SE,42.92,0
2014-07-15 20:00:00,2,18,30.0,1003.0,SE,47.84,0
2014-07-15 21:00:00,2,20,28.0,1003.0,SE,51.86,0
2014-07-15 22:00:00,2,21,26.0,1003.0,SE,53.65,0
2014-07-15 23:00:00,2,20,27.0,1004.0,SE,56.78,0
2014-07-16 00:00:00,3,20,27.0,1004.0,cv,1.79,0
2014-07-16 01:00:00,3,20,24.0,1003.0,NE,1.79,0
2014-07-16 02:00:00,3,20,24.0,1003.0,SE,1.79,0
2014-07-16 03:00:00,3,21,24.0,1003.0,SE,3.58,0
2014-07-16 04:00:00,3,21,24.0,1003.0,cv,0.89,0
2014-07-16 05:00:00,3,21,24.0,1003.0,SE,1.79,0
2014-07-16 06:00:00,3,21,24.0,1004.0,cv,0.89,0
2014-07-16 07:00:00,4,21,25.0,1004.0,NE,1.79,0
2014-07-16 08:00:00,4,21,26.0,1004.0,SE,1.79,0
2014-07-16 09:00:00,4,22,27.0,1004.0,cv,0.89,0
2014-07-16 10:00:00,4,21,27.0,1005.0,cv,1.78,0
2014-07-16 11:00:00,5,22,27.0,1004.0,SE,1.79,0
2014-07-16 12:00:00,5,21,27.0,1005.0,cv,0.89,0
2014-07-16 13:00:00,5,23,26.0,1003.0,NE,1.79,0
2014-07-16 14:00:00,4,22,29.0,1002.0,NW,1.79,0
2014-07-16 15:00:00,4,22,30.0,1002.0,SE,3.13,0
2014-07-16 16:00:00,4,22,31.0,1002.0,SE,6.26,0
2014-07-16 17:00:00,3,21,28.0,1002.0,SE,13.41,0
2014-07-16 18:00:00,3,20,27.0,1002.0,SE,17.43,0
2014-07-16 19:00:00,2,20,26.0,1003.0,SE,21.45,0
2014-07-16 20:00:00,2,21,24.0,1004.0,SE,24.58,0
2014-07-16 21:00:00,2,20,24.0,1005.0,SE,26.37,0
2014-07-16 22:00:00,2,21,23.0,1005.0,cv,0.89,0
2014-07-16 23:00:00,2,20,22.0,1006.0,NW,1.79,0
2014-07-17 00:00:00,2,19,22.0,1004.0,cv,0.89,0
2014-07-17 01:00:00,2,20,23.0,1006.0,NE,3.13,0
